episode,policy,reward,total_power_system,total_power_ue,total_power_uav,violations,vio_local,vio_offload
318,MARL,0.060091,1.166104,1.16392,0.002183,1,1,0
319,MARL,0.09802,1.021997,1.02,0.001997,0,0,0
320,MARL,0.044776,1.234919,1.233153,0.001766,2,1,1
321,MARL,0.048032,1.083852,1.081734,0.002118,2,1,1
322,MARL,0.053843,1.358649,1.357083,0.001566,1,0,1
323,MARL,0.062669,1.097178,1.095516,0.001662,1,0,1
324,MARL,0.098771,1.014054,1.012265,0.00179,0,0,0
325,MARL,0.050969,0.964204,0.961734,0.00247,2,1,1
326,MARL,0.048635,1.057329,1.055978,0.001351,2,1,1
327,MARL,0.042362,0.862174,0.860442,0.001732,3,1,2
328,MARL,0.048499,1.06322,1.061734,0.001487,2,1,1
329,MARL,0.032555,1.073365,1.071519,0.001846,4,2,2
330,MARL,0.081263,1.232404,1.230376,0.002028,0,0,0
331,MARL,0.050981,0.962854,0.961374,0.00148,2,2,0
332,MARL,0.037536,1.166359,1.163832,0.002527,3,1,2
333,MARL,0.076911,1.302067,1.3,0.002067,0,0,0
334,MARL,0.066273,1.010772,1.008695,0.002077,1,0,1
335,MARL,0.067278,0.987831,0.986217,0.001614,1,1,0
336,MARL,0.044694,1.239376,1.237247,0.002129,2,2,0
337,MARL,0.028133,1.055966,1.054417,0.001549,5,3,2
338,MARL,0.057079,1.254119,1.251704,0.002415,1,1,0
339,MARL,0.041319,1.421809,1.42,0.001809,2,0,2
340,MARL,0.063285,1.081499,1.08,0.001499,1,0,1
341,MARL,0.045863,1.182367,1.180203,0.002165,2,1,1
342,MARL,0.052253,0.914984,0.913621,0.001363,2,1,1
343,MARL,0.034175,0.927355,0.925998,0.001356,4,3,1
344,MARL,0.057457,1.241997,1.240258,0.001739,1,0,1
345,MARL,0.09914,1.010534,1.008463,0.002071,0,0,0
346,MARL,0.060962,1.141829,1.140203,0.001626,1,1,0
347,MARL,0.088738,1.1284,1.126747,0.001653,0,0,0
348,MARL,0.063249,1.082226,1.080933,0.001293,1,1,0
349,MARL,0.104135,0.962887,0.96,0.002887,0,0,0
350,MARL,0.086188,1.162558,1.16,0.002558,0,0,0
351,MARL,0.047725,1.096692,1.095197,0.001496,2,1,1
352,MARL,0.060652,0.651273,0.648463,0.00281,2,0,2
353,MARL,0.055276,0.810746,0.808905,0.001841,2,1,1
354,MARL,0.03961,1.028916,1.024128,0.004788,3,0,3
355,MARL,0.04213,0.875662,0.873374,0.002288,3,1,2
356,MARL,0.071244,0.904948,0.903474,0.001475,1,0,1
357,MARL,0.078653,0.772491,0.771284,0.001208,1,1,0
358,MARL,0.11902,0.841982,0.84,0.001982,0,0,0
359,MARL,0.046211,1.165879,1.1638,0.002079,2,2,0
360,MARL,0.051084,0.958981,0.957384,0.001597,2,2,0
361,MARL,0.087288,1.146683,1.145517,0.001166,0,0,0
362,MARL,0.040255,0.985633,0.983997,0.001637,3,1,2
363,MARL,0.048133,1.078946,1.077429,0.001516,2,2,0
364,MARL,0.05036,0.987049,0.985546,0.001503,2,1,1
365,MARL,0.061716,1.122151,1.120137,0.002014,1,1,0
366,MARL,0.046388,1.157649,1.155516,0.002133,2,0,2
367,MARL,0.064097,1.061416,1.06,0.001416,1,0,1
368,MARL,0.090884,1.103042,1.1,0.003042,0,0,0
369,MARL,0.056775,1.2627,1.26119,0.001509,1,1,0
370,MARL,0.059386,1.185102,1.183766,0.001336,1,1,0
371,MARL,0.066653,1.003169,1.0,0.003169,1,0,1
372,MARL,0.065045,1.038673,1.037249,0.001424,1,1,0
373,MARL,0.064696,1.047208,1.045517,0.00169,1,0,1
374,MARL,0.046999,1.129759,1.127465,0.002294,2,1,1
375,MARL,0.066415,1.007234,1.005517,0.001717,1,0,1
376,MARL,0.086193,1.161903,1.16,0.001903,0,0,0
377,MARL,0.043817,1.284415,1.281948,0.002467,2,1,1
378,MARL,0.113136,0.886233,0.883629,0.002604,0,0,0
379,MARL,0.053076,0.885633,0.88392,0.001713,2,1,1
380,MARL,0.030951,0.731993,0.730771,0.001222,5,2,3
381,MARL,0.080088,1.25009,1.248463,0.001626,0,0,0
382,MARL,0.041939,0.886961,0.884152,0.002808,3,1,2
383,MARL,0.049219,1.03319,1.031568,0.001623,2,0,2
384,MARL,0.064014,1.063972,1.061948,0.002024,1,1,0
385,MARL,0.044485,1.249779,1.247757,0.002022,2,2,0
386,MARL,0.033833,1.457636,1.455516,0.002121,3,0,3
387,MARL,0.040587,0.965817,0.963629,0.002188,3,0,3
388,MARL,0.054814,1.326429,1.324128,0.002301,1,0,1
389,MARL,0.068226,0.967538,0.965517,0.00202,1,1,0
390,MARL,0.04064,0.962226,0.960443,0.001782,3,2,1
391,MARL,0.082523,1.213676,1.211568,0.002108,0,0,0
392,MARL,0.03197,1.129706,1.127757,0.001949,4,2,2
393,MARL,0.063392,1.078801,1.077341,0.00146,1,0,1
394,MARL,0.099979,1.002092,1.0,0.002092,0,0,0
395,MARL,0.06887,0.953403,0.95185,0.001554,1,1,0
396,MARL,0.033758,0.964038,0.96208,0.001958,4,3,1
397,MARL,0.036685,0.727395,0.725762,0.001633,4,2,2
398,MARL,0.049706,1.014064,1.011568,0.002496,2,0,2
399,MARL,0.052066,0.923335,0.920348,0.002987,2,1,1
400,MARL,0.045451,1.201942,1.2,0.001942,2,0,2
401,MARL,0.069431,0.942857,0.94,0.002857,1,0,1
402,MARL,0.056317,1.276949,1.275516,0.001434,1,0,1
403,MARL,0.069261,0.944762,0.943711,0.001051,1,1,0
404,MARL,0.048148,1.078276,1.076782,0.001494,2,1,1
405,MARL,0.062351,1.104823,1.103719,0.001104,1,1,0
406,MARL,0.070329,0.923283,0.921734,0.001549,1,0,1
407,MARL,0.051539,0.941442,0.940158,0.001284,2,1,1
408,MARL,0.06791,0.975055,0.972265,0.00279,1,0,1
409,MARL,0.047804,1.094466,1.091568,0.002898,2,0,2
410,MARL,0.039541,1.029927,1.028905,0.001023,3,1,2
411,MARL,0.051866,0.930511,0.927757,0.002753,2,1,1
412,MARL,0.081393,1.229905,1.228463,0.001442,0,0,0
413,MARL,0.064084,1.063275,1.060137,0.003139,1,1,0
414,MARL,0.032891,1.042206,1.04009,0.002116,4,1,3
415,MARL,0.031013,1.226409,1.224265,0.002144,4,2,2
416,MARL,0.039472,1.035005,1.03329,0.001715,3,1,2
417,MARL,0.035969,1.281945,1.28,0.001945,3,0,3
418,MARL,0.071416,0.901712,0.90009,0.001622,1,1,0
419,MARL,0.065208,1.035102,1.033374,0.001728,1,1,0
420,MARL,0.077293,0.795464,0.793595,0.001869,1,1,0
421,MARL,0.102712,0.975216,0.973411,0.001805,0,0,0
422,MARL,0.032401,1.088312,1.086076,0.002236,4,1,3
423,MARL,0.055784,0.793717,0.7925,0.001217,2,1,1
424,MARL,0.079155,1.264557,1.263208,0.00135,0,0,0
425,MARL,0.054686,0.830047,0.828463,0.001584,2,0,2
426,MARL,0.096937,1.032772,1.031468,0.001304,0,0,0
427,MARL,0.07098,0.910403,0.908669,0.001734,1,0,1
428,MARL,0.064915,1.043444,1.040137,0.003308,1,1,0
429,MARL,0.060968,1.142107,1.14,0.002107,1,0,1
430,MARL,0.037584,1.162867,1.160442,0.002425,3,1,2
431,MARL,0.049174,1.034581,1.033501,0.00108,2,1,1
